PID,qty,Amount,CID,SalesDate
5117,1,29,5217,2021-02-21T12:00:55.469Z
5118,1,13,5218,2021-03-08T23:42:09.418Z
5119,3,54,5219,2021-03-08T23:42:09.418Z
5120,2,10,5220,2021-03-08T23:42:09.418Z
5121,3,57,5221,2021-03-08T23:42:09.418Z
5122,5,29,5222,2021-03-08T23:42:09.418Z
5123,3,13,5223,2021-01-16T15:15:03.830Z
5124,1,10,5224,2021-01-16T15:15:03.830Z
5125,5,19,5225,2021-01-16T15:15:03.830Z
5126,1,54,5226,2021-01-16T15:15:03.830Z
5127,2,40,5227,2021-01-16T15:15:03.830Z
5128,3,57,5228,2021-01-16T15:15:03.830Z
5129,4,10,5229,2021-01-11T23:59:31.229Z
5130,3,54,5230,2021-01-11T23:59:31.229Z
5131,1,40,5231,2021-01-11T23:59:31.229Z
5132,2,57,5232,2021-01-11T23:59:31.229Z
5133,2,36,5233,2021-01-11T23:59:31.229Z
5134,2,32,5234,2021-02-24T23:24:14.774Z
5135,4,23,5235,2021-02-24T23:24:14.774Z
5136,5,10,5236,2021-02-24T23:24:14.774Z
5137,1,57,5237,2021-02-24T23:24:14.774Z
5138,4,17,5238,2021-02-24T23:24:14.774Z
5139,1,32,5239,2021-02-27T12:49:41.491Z
5140,1,10,5240,2021-02-27T12:49:41.491Z
5141,2,36,5241,2021-02-27T12:49:41.491Z
5142,3,17,5242,2021-02-27T12:49:41.491Z
5143,2,13,5243,2021-02-23T22:39:26.525Z
5144,4,32,5244,2021-02-23T22:39:26.525Z
5145,4,19,5245,2021-02-23T22:39:26.525Z
5146,1,10,5246,2021-02-23T22:39:26.525Z
5147,1,57,5247,2021-02-23T22:39:26.525Z
5148,3,36,5248,2021-02-23T22:39:26.525Z
5149,2,29,5249,2021-02-23T22:39:26.525Z
5150,5,32,5250,2021-03-17T06:00:11.059Z
5151,3,23,5251,2021-03-17T06:00:11.059Z
5152,4,54,5252,2021-03-17T06:00:11.059Z
5153,2,40,5253,2021-03-17T06:00:11.059Z
5154,1,10,5254,2021-03-17T06:00:11.059Z
5155,4,57,5255,2021-03-17T06:00:11.059Z
5156,3,32,5256,2021-01-03T20:58:23.318Z
5157,5,23,5257,2021-01-03T20:58:23.318Z
5158,4,19,5258,2021-01-03T20:58:23.318Z
5159,2,10,5259,2021-01-03T20:58:23.318Z
5160,3,36,5260,2021-01-03T20:58:23.318Z
5161,2,29,5261,2021-01-03T20:58:23.318Z
5162,5,32,5262,2021-03-02T02:57:59.818Z
5163,2,10,5263,2021-03-02T02:57:59.818Z
5164,5,40,5264,2021-03-02T02:57:59.818Z
5165,1,57,5265,2021-03-02T02:57:59.818Z
5166,2,36,5266,2021-03-02T02:57:59.818Z
5167,5,23,5267,2021-03-21T07:15:46.109Z
5168,4,54,5268,2021-03-21T07:15:46.109Z
5169,1,10,5269,2021-03-21T07:15:46.109Z
5170,5,57,5270,2021-03-21T07:15:46.109Z
5171,1,36,5271,2021-03-21T07:15:46.109Z
5172,1,13,5272,2021-02-11T13:38:41.770Z
5173,5,32,5273,2021-02-11T13:38:41.770Z
5174,4,10,5274,2021-02-11T13:38:41.770Z
5175,1,23,5275,2021-02-11T13:38:41.770Z
5176,2,10,5276,2021-02-11T13:38:41.770Z
5177,4,57,5277,2021-02-11T13:38:41.770Z
5178,5,17,5278,2021-02-11T13:38:41.770Z
5179,5,13,5279,2021-01-21T11:21:08.669Z
5180,5,32,5280,2021-01-21T11:21:08.669Z
5181,5,10,5281,2021-01-21T11:21:08.669Z
5182,5,54,5282,2021-01-21T11:21:08.669Z
5183,3,57,5283,2021-01-21T11:21:08.669Z
5184,1,29,5284,2021-01-21T11:21:08.669Z
5185,4,19,5285,2021-01-21T21:55:53.616Z
5186,3,10,5286,2021-01-21T21:55:53.616Z
5187,3,29,5287,2021-01-21T21:55:53.616Z
5188,4,13,5288,2021-02-07T16:44:02.746Z
5189,3,19,5289,2021-02-07T16:44:02.746Z
5190,4,40,5290,2021-02-07T16:44:02.746Z
5191,5,10,5291,2021-02-07T16:44:02.746Z
5192,2,13,5292,2021-02-03T03:56:07.440Z
5193,2,32,5293,2021-02-03T03:56:07.440Z
5194,3,19,5294,2021-02-03T03:56:07.440Z
5195,5,54,5295,2021-02-03T03:56:07.440Z
5196,1,36,5296,2021-02-03T03:56:07.440Z
5197,4,17,5297,2021-02-03T03:56:07.440Z
5198,1,29,5298,2021-02-03T03:56:07.440Z
5199,5,32,5299,2021-03-20T20:18:54.576Z
5200,2,23,5300,2021-03-20T20:18:54.576Z
5201,3,54,5301,2021-03-20T20:18:54.576Z
5202,5,17,5302,2021-03-20T20:18:54.576Z
5203,5,29,5303,2021-03-20T20:18:54.576Z
5204,1,10,5304,2021-01-16T14:29:18.038Z
5205,2,23,5305,2021-01-16T14:29:18.038Z
5206,2,19,5306,2021-01-16T14:29:18.038Z
5207,4,40,5307,2021-01-16T14:29:18.038Z
5208,4,57,5308,2021-01-16T14:29:18.038Z
5209,4,36,5309,2021-01-16T14:29:18.038Z
5210,2,17,5310,2021-01-16T14:29:18.038Z
5211,4,13,5311,2021-01-10T12:13:08.746Z
5212,5,32,5312,2021-01-10T12:13:08.746Z
5213,5,10,5313,2021-01-10T12:13:08.746Z
5214,4,23,5314,2021-01-10T12:13:08.746Z
5215,3,54,5315,2021-01-10T12:13:08.746Z
5216,2,10,5316,2021-01-10T12:13:08.746Z
5217,2,57,5317,2021-01-10T12:13:08.746Z
5218,3,36,5318,2021-01-10T12:13:08.746Z
5219,5,29,5319,2021-01-10T12:13:08.746Z
5220,3,13,5320,2021-03-01T08:02:25.210Z
5221,2,57,5321,2021-03-01T08:02:25.210Z
5222,2,36,5322,2021-03-01T08:02:25.210Z
5223,1,17,5323,2021-03-01T08:02:25.210Z
5224,5,29,5324,2021-03-01T08:02:25.210Z
5225,1,23,5325,2021-03-01T17:17:43.296Z
5226,1,19,5326,2021-03-01T17:17:43.296Z
5227,4,40,5327,2021-03-01T17:17:43.296Z
5228,1,10,5328,2021-03-01T17:17:43.296Z
5229,4,57,5329,2021-03-01T17:17:43.296Z
5230,3,36,5330,2021-03-01T17:17:43.296Z
5231,4,17,5331,2021-03-01T17:17:43.296Z
5232,2,13,5332,2021-02-21T12:38:52.282Z
5233,4,32,5333,2021-02-21T12:38:52.282Z
5234,1,23,5334,2021-02-21T12:38:52.282Z
5235,2,19,5335,2021-02-21T12:38:52.282Z
5236,1,54,5336,2021-02-21T12:38:52.282Z
5237,5,23,5337,2021-03-10T19:19:16.147Z
5238,5,19,5338,2021-03-10T19:19:16.147Z
5239,1,54,5339,2021-03-10T19:19:16.147Z
5240,2,17,5340,2021-03-10T19:19:16.147Z
5241,1,29,5341,2021-03-10T19:19:16.147Z
5242,1,13,5342,2021-02-27T05:09:11.894Z
5243,1,32,5343,2021-02-27T05:09:11.894Z
5244,2,10,5344,2021-02-27T05:09:11.894Z
5245,3,19,5345,2021-02-27T05:09:11.894Z
5246,3,54,5346,2021-02-27T05:09:11.894Z
5247,1,40,5347,2021-02-27T05:09:11.894Z
5248,4,10,5348,2021-02-27T05:09:11.894Z
5249,1,57,5349,2021-02-27T05:09:11.894Z
5250,5,29,5350,2021-02-27T05:09:11.894Z
5251,5,13,5351,2021-01-03T14:44:58.070Z
5252,1,10,5352,2021-01-03T14:44:58.070Z
5253,1,23,5353,2021-01-03T14:44:58.070Z
5254,1,40,5354,2021-01-03T14:44:58.070Z
5255,2,10,5355,2021-01-03T14:44:58.070Z
5256,1,10,5356,2021-01-17T23:37:49.699Z
5257,4,19,5357,2021-01-17T23:37:49.699Z
5258,1,40,5358,2021-01-17T23:37:49.699Z
5259,1,57,5359,2021-01-17T23:37:49.699Z
5260,5,29,5360,2021-01-17T23:37:49.699Z
5261,5,10,5361,2021-03-25T08:41:55.162Z
5262,2,23,5362,2021-03-25T08:41:55.162Z
5263,2,19,5363,2021-03-25T08:41:55.162Z
5264,4,54,5364,2021-03-25T08:41:55.162Z
5265,1,40,5365,2021-03-25T08:41:55.162Z
5266,4,57,5366,2021-03-25T08:41:55.162Z
5267,1,36,5367,2021-03-25T08:41:55.162Z
5268,2,32,5368,2021-02-23T23:19:47.194Z
5269,5,19,5369,2021-02-23T23:19:47.194Z
5270,1,54,5370,2021-02-23T23:19:47.194Z
5271,1,40,5371,2021-02-23T23:19:47.194Z
5272,3,10,5372,2021-02-23T23:19:47.194Z
5273,2,57,5373,2021-02-23T23:19:47.194Z
5274,1,29,5374,2021-02-23T23:19:47.194Z
5275,1,13,5375,2021-03-15T12:41:49.834Z
5276,3,32,5376,2021-03-15T12:41:49.834Z
5277,2,10,5377,2021-03-15T12:41:49.834Z
5278,4,54,5378,2021-03-15T12:41:49.834Z
5279,3,57,5379,2021-03-15T12:41:49.834Z
5280,1,36,5380,2021-03-15T12:41:49.834Z
5281,5,29,5381,2021-03-15T12:41:49.834Z
5282,2,32,5382,2021-02-06T17:03:14.630Z
5283,4,19,5383,2021-02-06T17:03:14.630Z
5284,5,54,5384,2021-02-06T17:03:14.630Z
5285,2,36,5385,2021-02-06T17:03:14.630Z
5286,4,17,5386,2021-02-06T17:03:14.630Z
5287,3,29,5387,2021-02-06T17:03:14.630Z
5288,4,32,5388,2021-02-10T14:12:36.317Z
5289,5,10,5389,2021-02-10T14:12:36.317Z
5290,3,23,5390,2021-02-10T14:12:36.317Z
5291,4,57,5391,2021-02-10T14:12:36.317Z
5292,4,36,5392,2021-02-10T14:12:36.317Z
5293,1,29,5393,2021-02-10T14:12:36.317Z
5294,5,13,5394,2021-03-19T14:37:02.870Z
5295,5,32,5395,2021-03-19T14:37:02.870Z
5296,4,54,5396,2021-03-19T14:37:02.870Z
5297,3,10,5397,2021-03-19T14:37:02.870Z
5298,5,29,5398,2021-03-19T14:37:02.870Z
5299,5,13,5399,2021-03-03T21:54:44.150Z
5300,2,32,5400,2021-03-03T21:54:44.150Z
5301,2,10,5401,2021-03-03T21:54:44.150Z
5302,4,54,5402,2021-03-03T21:54:44.150Z
5303,3,57,5403,2021-03-03T21:54:44.150Z
5304,4,17,5404,2021-03-03T21:54:44.150Z
5305,3,13,5405,2021-03-24T20:16:49.296Z
5306,1,32,5406,2021-03-24T20:16:49.296Z
5307,2,10,5407,2021-03-24T20:16:49.296Z
5308,5,19,5408,2021-03-24T20:16:49.296Z
5309,1,54,5409,2021-03-24T20:16:49.296Z
5310,4,40,5410,2021-03-24T20:16:49.296Z
5311,2,10,5411,2021-03-24T20:16:49.296Z
5312,3,36,5412,2021-03-24T20:16:49.296Z
5313,4,17,5413,2021-03-24T20:16:49.296Z
5314,1,13,5414,2021-03-13T23:36:45.418Z
5315,3,32,5415,2021-03-13T23:36:45.418Z
5316,3,10,5416,2021-03-13T23:36:45.418Z
5317,1,23,5417,2021-03-13T23:36:45.418Z
5318,4,19,5418,2021-03-13T23:36:45.418Z
5319,3,10,5419,2021-03-13T23:36:45.418Z
5320,4,36,5420,2021-03-13T23:36:45.418Z
5321,4,54,5421,2021-03-16T05:20:14.150Z
5322,4,40,5422,2021-03-16T05:20:14.150Z
5323,1,36,5423,2021-03-16T05:20:14.150Z
5324,2,17,5424,2021-03-16T05:20:14.150Z
5325,1,29,5425,2021-03-16T05:20:14.150Z
5326,1,32,5426,2021-03-02T14:17:45.629Z
5327,1,23,5427,2021-03-02T14:17:45.629Z
5328,5,54,5428,2021-03-02T14:17:45.629Z
5329,4,40,5429,2021-03-02T14:17:45.629Z
5330,5,10,5430,2021-03-02T14:17:45.629Z
5331,1,36,5431,2021-03-02T14:17:45.629Z
5332,5,32,5432,2021-03-02T18:41:24.086Z
5333,5,23,5433,2021-03-02T18:41:24.086Z
5334,4,40,5434,2021-03-02T18:41:24.086Z
5335,1,10,5435,2021-03-02T18:41:24.086Z
5336,4,17,5436,2021-03-02T18:41:24.086Z
5337,3,29,5437,2021-03-02T18:41:24.086Z
5338,2,10,5438,2021-03-22T16:52:08.746Z
5339,5,19,5439,2021-03-22T16:52:08.746Z
5340,3,54,5440,2021-03-22T16:52:08.746Z
5341,1,40,5441,2021-03-22T16:52:08.746Z
5342,2,10,5442,2021-03-22T16:52:08.746Z
5343,4,36,5443,2021-03-22T16:52:08.746Z
5344,2,17,5444,2021-03-22T16:52:08.746Z
5345,4,29,5445,2021-03-22T16:52:08.746Z
5346,3,10,5446,2021-02-15T08:14:29.760Z
5347,4,23,5447,2021-02-15T08:14:29.760Z
5348,5,19,5448,2021-02-15T08:14:29.760Z
5349,4,54,5449,2021-02-15T08:14:29.760Z
5350,2,40,5450,2021-02-15T08:14:29.760Z
5351,4,57,5451,2021-02-15T08:14:29.760Z
5352,1,10,5452,2021-03-29T13:15:08.352Z
5353,2,23,5453,2021-03-29T13:15:08.352Z
5354,4,19,5454,2021-03-29T13:15:08.352Z
5355,3,54,5455,2021-03-29T13:15:08.352Z
5356,2,40,5456,2021-03-29T13:15:08.352Z
5357,5,10,5457,2021-03-29T13:15:08.352Z
5358,4,36,5458,2021-03-29T13:15:08.352Z
5359,3,29,5459,2021-03-29T13:15:08.352Z
5360,4,32,5460,2021-01-05T18:37:41.002Z
5361,3,23,5461,2021-01-05T18:37:41.002Z
5362,5,54,5462,2021-01-05T18:37:41.002Z
5363,4,36,5463,2021-01-05T18:37:41.002Z
5364,3,17,5464,2021-01-05T18:37:41.002Z
5365,5,29,5465,2021-01-05T18:37:41.002Z
5366,4,32,5466,2021-01-23T20:57:23.011Z
5367,4,10,5467,2021-01-23T20:57:23.011Z
5368,3,54,5468,2021-01-23T20:57:23.011Z
5369,3,36,5469,2021-01-23T20:57:23.011Z
5370,4,17,5470,2021-01-23T20:57:23.011Z
5371,3,29,5471,2021-01-23T20:57:23.011Z
5372,5,23,5472,2021-01-06T09:48:07.315Z
5373,4,19,5473,2021-01-06T09:48:07.315Z
5374,1,40,5474,2021-01-06T09:48:07.315Z
5375,1,10,5475,2021-01-06T09:48:07.315Z
5376,4,57,5476,2021-01-06T09:48:07.315Z
5377,3,36,5477,2021-01-06T09:48:07.315Z
5378,3,13,5478,2021-02-03T09:53:23.453Z
5379,2,32,5479,2021-02-03T09:53:23.453Z
5380,1,10,5480,2021-02-03T09:53:23.453Z
5381,5,54,5481,2021-02-03T09:53:23.453Z
5382,3,40,5482,2021-02-03T09:53:23.453Z
5383,2,10,5483,2021-02-03T09:53:23.453Z
5384,5,57,5484,2021-02-03T09:53:23.453Z
5385,4,17,5485,2021-02-03T09:53:23.453Z
5386,5,29,5486,2021-02-03T09:53:23.453Z
5387,2,10,5487,2021-03-10T22:55:40.944Z
5388,1,19,5488,2021-03-10T22:55:40.944Z
5389,1,54,5489,2021-03-10T22:55:40.944Z
5390,4,10,5490,2021-03-10T22:55:40.944Z
5391,2,57,5491,2021-03-10T22:55:40.944Z
5392,5,36,5492,2021-03-10T22:55:40.944Z
5393,5,29,5493,2021-03-10T22:55:40.944Z
5394,2,32,5494,2021-03-08T14:44:45.456Z
5395,5,19,5495,2021-03-08T14:44:45.456Z
5396,5,54,5496,2021-03-08T14:44:45.456Z
5397,1,40,5497,2021-03-08T14:44:45.456Z
5398,2,10,5498,2021-03-08T14:44:45.456Z
5399,5,57,5499,2021-03-08T14:44:45.456Z
5400,5,36,5500,2021-03-08T14:44:45.456Z
5401,5,17,5501,2021-03-08T14:44:45.456Z
5402,1,13,5502,2021-01-25T13:00:28.195Z
5403,4,32,5503,2021-01-25T13:00:28.195Z
5404,2,10,5504,2021-01-25T13:00:28.195Z
5405,4,40,5505,2021-01-25T13:00:28.195Z
5406,3,10,5506,2021-01-25T13:00:28.195Z
5407,1,36,5507,2021-01-25T13:00:28.195Z
5408,3,17,5508,2021-01-25T13:00:28.195Z
5409,1,29,5509,2021-01-25T13:00:28.195Z
5410,2,13,5510,2021-03-18T10:38:09.629Z
5411,4,32,5511,2021-03-18T10:38:09.629Z
5412,3,54,5512,2021-03-18T10:38:09.629Z
5413,5,10,5513,2021-03-18T10:38:09.629Z
5414,1,36,5514,2021-03-18T10:38:09.629Z
5415,3,29,5515,2021-03-18T10:38:09.629Z
5416,5,13,5516,2021-03-25T01:26:00.586Z
5417,3,10,5517,2021-03-25T01:26:00.586Z
5418,4,23,5518,2021-03-25T01:26:00.586Z
5419,5,19,5519,2021-03-25T01:26:00.586Z
5420,4,40,5520,2021-03-25T01:26:00.586Z
5421,3,36,5521,2021-03-25T01:26:00.586Z
5422,3,17,5522,2021-03-25T01:26:00.586Z
5423,2,32,5523,2021-02-26T00:25:54.768Z
5424,5,10,5524,2021-02-26T00:25:54.768Z
5425,1,23,5525,2021-02-26T00:25:54.768Z
5426,1,57,5526,2021-02-26T00:25:54.768Z
5427,3,36,5527,2021-02-26T00:25:54.768Z
5428,4,13,5528,2021-02-23T23:11:49.402Z
5429,1,32,5529,2021-02-23T23:11:49.402Z
5430,2,23,5530,2021-02-23T23:11:49.402Z
5431,3,19,5531,2021-02-23T23:11:49.402Z
5432,3,40,5532,2021-02-23T23:11:49.402Z
5433,4,57,5533,2021-02-23T23:11:49.402Z
5434,5,13,5534,2021-01-28T21:43:34.896Z
5435,3,32,5535,2021-01-28T21:43:34.896Z
5436,3,54,5536,2021-01-28T21:43:34.896Z
5437,2,36,5537,2021-01-28T21:43:34.896Z
5438,5,17,5538,2021-01-28T21:43:34.896Z
5439,5,10,5539,2021-01-24T23:12:12.470Z
5440,2,23,5540,2021-01-24T23:12:12.470Z
5441,3,19,5541,2021-01-24T23:12:12.470Z
5442,1,29,5542,2021-01-24T23:12:12.470Z
5443,2,13,5543,2021-01-30T02:42:25.142Z
5444,1,32,5544,2021-01-30T02:42:25.142Z
5445,5,23,5545,2021-01-30T02:42:25.142Z
5446,2,54,5546,2021-01-30T02:42:25.142Z
5447,5,10,5547,2021-01-30T02:42:25.142Z
5448,4,32,5548,2021-02-25T11:02:16.742Z
5449,2,54,5549,2021-02-25T11:02:16.742Z
5450,5,40,5550,2021-02-25T11:02:16.742Z
5451,4,36,5551,2021-02-25T11:02:16.742Z
5452,3,17,5552,2021-02-25T11:02:16.742Z
5453,1,29,5553,2021-02-25T11:02:16.742Z
5454,4,32,5554,2021-01-02T13:13:18.106Z
5455,5,10,5555,2021-01-02T13:13:18.106Z
5456,3,23,5556,2021-01-02T13:13:18.106Z
5457,4,54,5557,2021-01-02T13:13:18.106Z
5458,5,40,5558,2021-01-02T13:13:18.106Z
5459,5,57,5559,2021-01-02T13:13:18.106Z
5460,1,17,5560,2021-01-02T13:13:18.106Z
5461,4,32,5561,2021-01-11T06:43:15.629Z
5462,5,10,5562,2021-01-11T06:43:15.629Z
5463,4,23,5563,2021-01-11T06:43:15.629Z
5464,4,19,5564,2021-01-11T06:43:15.629Z
5465,4,10,5565,2021-01-11T06:43:15.629Z
5466,5,13,5566,2021-03-16T22:15:25.459Z
5467,3,32,5567,2021-03-16T22:15:25.459Z
5468,2,10,5568,2021-03-16T22:15:25.459Z
5469,1,17,5569,2021-03-16T22:15:25.459Z
5470,5,29,5570,2021-03-16T22:15:25.459Z
5471,1,32,5571,2021-03-22T05:28:14.016Z
5472,1,54,5572,2021-03-22T05:28:14.016Z
5473,3,40,5573,2021-03-22T05:28:14.016Z
5474,1,10,5574,2021-03-22T05:28:14.016Z
5475,4,29,5575,2021-03-22T05:28:14.016Z
5476,2,32,5576,2021-03-24T14:33:59.789Z
5477,5,54,5577,2021-03-24T14:33:59.789Z
5478,5,40,5578,2021-03-24T14:33:59.789Z
5479,1,57,5579,2021-03-24T14:33:59.789Z
5480,1,17,5580,2021-03-24T14:33:59.789Z
5481,4,29,5581,2021-03-24T14:33:59.789Z
5482,5,32,5582,2021-03-07T05:42:05.357Z
5483,4,23,5583,2021-03-07T05:42:05.357Z
5484,3,54,5584,2021-03-07T05:42:05.357Z
5485,2,40,5585,2021-03-07T05:42:05.357Z
5486,3,10,5586,2021-03-07T05:42:05.357Z
5487,2,57,5587,2021-03-07T05:42:05.357Z
5488,2,10,5588,2021-02-22T20:31:02.842Z
5489,2,23,5589,2021-02-22T20:31:02.842Z
5490,2,54,5590,2021-02-22T20:31:02.842Z
5491,5,57,5591,2021-02-22T20:31:02.842Z
5492,4,36,5592,2021-02-22T20:31:02.842Z
5493,4,32,5593,2021-02-07T23:11:19.853Z
5494,5,19,5594,2021-02-07T23:11:19.853Z
5495,4,54,5595,2021-02-07T23:11:19.853Z
5496,2,57,5596,2021-02-07T23:11:19.853Z
5497,3,36,5597,2021-02-07T23:11:19.853Z
5498,1,17,5598,2021-02-07T23:11:19.853Z
5499,4,19,5599,2021-03-01T12:04:35.357Z
5500,4,54,5600,2021-03-01T12:04:35.357Z
5501,3,40,5601,2021-03-01T12:04:35.357Z
5502,4,17,5602,2021-03-01T12:04:35.357Z
5503,3,32,5603,2021-02-17T22:57:02.851Z
5504,1,10,5604,2021-02-17T22:57:02.851Z
5505,3,23,5605,2021-02-17T22:57:02.851Z
5506,4,19,5606,2021-02-17T22:57:02.851Z
5507,5,54,5607,2021-02-17T22:57:02.851Z
5508,4,40,5608,2021-02-17T22:57:02.851Z
5509,3,57,5609,2021-02-17T22:57:02.851Z
5510,5,36,5610,2021-02-17T22:57:02.851Z
5511,5,29,5611,2021-02-17T22:57:02.851Z
5512,3,32,5612,2021-03-11T01:31:57.504Z
5513,5,10,5613,2021-03-11T01:31:57.504Z
5514,3,23,5614,2021-03-11T01:31:57.504Z
5515,3,19,5615,2021-03-11T01:31:57.504Z
5516,5,10,5616,2021-03-11T01:31:57.504Z
5517,2,17,5617,2021-03-11T01:31:57.504Z
5518,1,29,5618,2021-03-11T01:31:57.504Z
5519,3,13,5619,2021-03-28T02:40:09.840Z
5520,3,10,5620,2021-03-28T02:40:09.840Z
5521,2,54,5621,2021-03-28T02:40:09.840Z
5522,1,10,5622,2021-03-28T02:40:09.840Z
5523,4,57,5623,2021-03-28T02:40:09.840Z
5524,1,17,5624,2021-03-28T02:40:09.840Z
5525,5,29,5625,2021-03-28T02:40:09.840Z
5526,2,32,5626,2021-01-19T01:51:57.946Z
5527,4,10,5627,2021-01-19T01:51:57.946Z
5528,4,23,5628,2021-01-19T01:51:57.946Z
5529,5,19,5629,2021-01-19T01:51:57.946Z
5530,2,54,5630,2021-01-19T01:51:57.946Z
5531,3,57,5631,2021-01-19T01:51:57.946Z
5532,3,36,5632,2021-01-19T01:51:57.946Z
5533,2,29,5633,2021-01-19T01:51:57.946Z
5534,3,10,5634,2021-03-03T08:50:07.555Z
5535,2,19,5635,2021-03-03T08:50:07.555Z
5536,3,36,5636,2021-03-03T08:50:07.555Z
5537,3,29,5637,2021-03-03T08:50:07.555Z
5538,2,19,5638,2021-02-27T06:40:47.626Z
5539,4,40,5639,2021-02-27T06:40:47.626Z
5540,5,36,5640,2021-02-27T06:40:47.626Z
5541,2,17,5641,2021-02-27T06:40:47.626Z
5542,4,23,5642,2021-01-16T16:19:53.472Z
5543,2,54,5643,2021-01-16T16:19:53.472Z
5544,4,10,5644,2021-01-16T16:19:53.472Z
5545,4,57,5645,2021-01-16T16:19:53.472Z
5546,1,36,5646,2021-01-16T16:19:53.472Z
5547,4,32,5647,2021-03-29T13:32:47.530Z
5548,5,10,5648,2021-03-29T13:32:47.530Z
5549,3,19,5649,2021-03-29T13:32:47.530Z
5550,4,10,5650,2021-03-29T13:32:47.530Z
5551,4,36,5651,2021-03-29T13:32:47.530Z
5552,4,17,5652,2021-03-29T13:32:47.530Z
5553,3,29,5653,2021-03-29T13:32:47.530Z
5554,3,54,5654,2021-02-28T12:29:18.845Z
5555,1,40,5655,2021-02-28T12:29:18.845Z
5556,2,10,5656,2021-02-28T12:29:18.845Z
5557,1,36,5657,2021-02-28T12:29:18.845Z
5558,5,17,5658,2021-02-28T12:29:18.845Z
5559,3,29,5659,2021-02-28T12:29:18.845Z
5560,5,13,5660,2021-03-09T22:13:22.512Z
5561,3,32,5661,2021-03-09T22:13:22.512Z
5562,5,10,5662,2021-03-09T22:13:22.512Z
5563,2,40,5663,2021-03-09T22:13:22.512Z
5564,2,57,5664,2021-03-09T22:13:22.512Z
5565,1,10,5665,2021-03-14T18:45:34.819Z
5566,2,23,5666,2021-03-14T18:45:34.819Z
5567,4,54,5667,2021-03-14T18:45:34.819Z
5568,2,40,5668,2021-03-14T18:45:34.819Z
5569,5,57,5669,2021-03-14T18:45:34.819Z
5570,5,17,5670,2021-03-14T18:45:34.819Z
5571,2,13,5671,2021-01-21T08:15:34.474Z
5572,5,19,5672,2021-01-21T08:15:34.474Z
5573,2,40,5673,2021-01-21T08:15:34.474Z
5574,5,10,5674,2021-01-21T08:15:34.474Z
5575,5,57,5675,2021-01-21T08:15:34.474Z
5576,5,32,5676,2021-02-02T18:52:29.280Z
5577,4,10,5677,2021-02-02T18:52:29.280Z
5578,5,54,5678,2021-02-02T18:52:29.280Z
5579,3,40,5679,2021-02-02T18:52:29.280Z
5580,4,10,5680,2021-02-02T18:52:29.280Z
5581,4,57,5681,2021-02-02T18:52:29.280Z
5582,3,36,5682,2021-02-02T18:52:29.280Z
5583,4,13,5683,2021-02-03T08:48:46.166Z
5584,4,19,5684,2021-02-03T08:48:46.166Z
5585,4,54,5685,2021-02-03T08:48:46.166Z
5586,5,40,5686,2021-02-03T08:48:46.166Z
5587,1,36,5687,2021-02-03T08:48:46.166Z
5588,2,17,5688,2021-02-03T08:48:46.166Z
5589,4,32,5689,2021-01-30T03:14:15.446Z
5590,4,10,5690,2021-01-30T03:14:15.446Z
5591,4,19,5691,2021-01-30T03:14:15.446Z
5592,2,40,5692,2021-01-30T03:14:15.446Z
5593,5,36,5693,2021-01-30T03:14:15.446Z
5594,5,29,5694,2021-01-30T03:14:15.446Z
5595,4,54,5695,2021-01-23T16:09:57.312Z
5596,2,40,5696,2021-01-23T16:09:57.312Z
5597,5,36,5697,2021-01-23T16:09:57.312Z
5598,1,13,5698,2021-03-20T19:41:08.650Z
5599,5,32,5699,2021-03-20T19:41:08.650Z
5600,1,10,5700,2021-03-20T19:41:08.650Z
5601,3,23,5701,2021-03-20T19:41:08.650Z
5602,2,19,5702,2021-03-20T19:41:08.650Z
5603,2,40,5703,2021-03-20T19:41:08.650Z
5604,2,10,5704,2021-03-20T19:41:08.650Z
5605,5,57,5705,2021-03-20T19:41:08.650Z
5606,3,36,5706,2021-03-20T19:41:08.650Z
5607,4,17,5707,2021-03-20T19:41:08.650Z
5608,3,29,5708,2021-03-20T19:41:08.650Z
5609,4,13,5709,2021-03-19T10:46:33.946Z
5610,5,23,5710,2021-03-19T10:46:33.946Z
5611,2,19,5711,2021-03-19T10:46:33.946Z
5612,2,10,5712,2021-03-19T10:46:33.946Z
5613,4,17,5713,2021-03-19T10:46:33.946Z
5614,4,32,5714,2021-02-21T08:21:50.659Z
5615,4,23,5715,2021-02-21T08:21:50.659Z
5616,5,40,5716,2021-02-21T08:21:50.659Z
5617,1,10,5717,2021-02-21T08:21:50.659Z
5618,1,36,5718,2021-02-21T08:21:50.659Z
5619,4,32,5719,2021-02-18T07:49:56.122Z
5620,4,10,5720,2021-02-18T07:49:56.122Z
5621,4,23,5721,2021-02-18T07:49:56.122Z
5622,4,19,5722,2021-02-18T07:49:56.122Z
5623,5,40,5723,2021-02-18T07:49:56.122Z
5624,4,10,5724,2021-02-18T07:49:56.122Z
5625,1,36,5725,2021-02-18T07:49:56.122Z
5626,5,17,5726,2021-02-18T07:49:56.122Z
5627,2,29,5727,2021-02-18T07:49:56.122Z
5628,1,10,5728,2021-03-13T03:07:02.237Z
5629,4,23,5729,2021-03-13T03:07:02.237Z
5630,3,19,5730,2021-03-13T03:07:02.237Z
5631,1,54,5731,2021-03-13T03:07:02.237Z
5632,3,40,5732,2021-03-13T03:07:02.237Z
5633,2,32,5733,2021-03-13T18:41:27.629Z
